
date, L Income, L 2020, L 2030, L 2040, L 2050, G Fund, F Fund, C Fund, S Fund, I Fund, 
2007-10-03, 13.440000, 16.930000, 17.790000, 18.730000, , 12.140000, 11.610000, 17.280000, 20.810000, 25.280000, 
2007-10-02, 13.450000, 16.970000, 17.850000, 18.800000, , 12.140000, 11.610000, 17.350000, 20.930000, 25.390000, 
2007-10-01, 13.450000, 16.980000, 17.860000, 18.810000, , 12.140000, 11.590000, 17.360000, 20.820000, 25.520000, 
2007-09-28, 13.410000, 16.830000, 17.680000, 18.590000, , 12.140000, 11.580000, 17.130000, 20.480000, 25.180000, 
2007-09-27, 13.410000, 16.840000, 17.690000, 18.610000, , 12.140000, 11.580000, 17.180000, 20.570000, 25.050000, 
2007-09-26, 13.390000, 16.760000, 17.590000, 18.480000, , 12.130000, 11.550000, 17.110000, 20.420000, 24.710000, 
2007-09-25, 13.370000, 16.700000, 17.520000, 18.400000, , 12.130000, 11.550000, 17.020000, 20.280000, 24.620000, 
2007-09-24, 13.370000, 16.710000, 17.530000, 18.420000, , 12.130000, 11.550000, 17.020000, 20.310000, 24.660000, 
2007-09-21, 13.380000, 16.740000, 17.570000, 18.460000, , 12.130000, 11.540000, 17.110000, 20.440000, 24.610000, 
2007-09-20, 13.360000, 16.690000, 17.510000, 18.390000, , 12.130000, 11.510000, 17.030000, 20.370000, 24.480000, 
2007-09-19, 13.380000, 16.740000, 17.570000, 18.470000, , 12.120000, 11.590000, 17.140000, 20.500000, 24.460000, 
2007-09-18, 13.360000, 16.670000, 17.480000, 18.360000, , 12.120000, 11.590000, 17.040000, 20.340000, 24.230000, 
2007-09-17, 13.280000, 16.370000, 17.110000, 17.920000, , 12.120000, 11.570000, 16.560000, 19.740000, 23.560000, 
2007-09-14, 13.290000, 16.440000, 17.200000, 18.030000, , 12.120000, 11.560000, 16.640000, 19.910000, 23.830000, 
2007-09-13, 13.290000, 16.440000, 17.200000, 18.030000, , 12.110000, 11.550000, 16.640000, 19.830000, 23.910000, 
2007-09-12, 13.270000, 16.380000, 17.130000, 17.940000, , 12.110000, 11.590000, 16.500000, 19.750000, 23.830000, 
2007-09-11, 13.270000, 16.370000, 17.120000, 17.930000, , 12.110000, 11.610000, 16.490000, 19.780000, 23.720000, 
2007-09-10, 13.240000, 16.240000, 16.950000, 17.730000, , 12.110000, 11.640000, 16.270000, 19.530000, 23.380000, 
2007-09-07, 13.240000, 16.280000, 17.010000, 17.800000, , 12.110000, 11.610000, 16.290000, 19.680000, 23.610000, 
2007-09-06, 13.280000, 16.420000, 17.190000, 18.010000, , 12.100000, 11.540000, 16.570000, 20.020000, 23.840000, 
2007-09-05, 13.260000, 16.380000, 17.130000, 17.950000, , 12.100000, 11.550000, 16.500000, 19.950000, 23.720000, 
2007-09-04, 13.290000, 16.500000, 17.280000, 18.120000, , 12.100000, 11.490000, 16.680000, 20.130000, 24.110000, 
2007-08-31, 13.260000, 16.390000, 17.150000, 17.970000, , 12.090000, 11.490000, 16.510000, 19.890000, 23.900000, 
2007-08-30, 13.220000, 16.260000, 16.990000, 17.780000, , 12.090000, 11.510000, 16.330000, 19.620000, 23.530000, 
2007-08-29, 13.230000, 16.290000, 17.030000, 17.830000, , 12.090000, 11.490000, 16.390000, 19.680000, 23.600000, 
2007-08-28, 13.170000, 16.070000, 16.750000, 17.500000, , 12.090000, 11.510000, 16.040000, 19.260000, 23.060000, 
2007-08-27, 13.230000, 16.300000, 17.040000, 17.850000, , 12.090000, 11.480000, 16.420000, 19.720000, 23.630000, 
2007-08-24, 13.250000, 16.380000, 17.140000, 17.960000, , 12.080000, 11.470000, 16.560000, 19.920000, 23.770000, 
2007-08-23, 13.210000, 16.250000, 16.980000, 17.780000, , 12.080000, 11.450000, 16.370000, 19.660000, 23.440000, 
2007-08-22, 13.210000, 16.250000, 16.980000, 17.780000, , 12.080000, 11.450000, 16.390000, 19.770000, 23.310000, 
2007-08-21, 13.170000, 16.110000, 16.810000, 17.570000, , 12.080000, 11.460000, 16.200000, 19.500000, 22.870000, 
2007-08-20, 13.160000, 16.080000, 16.770000, 17.520000, , 12.080000, 11.430000, 16.180000, 19.440000, 22.740000, 
2007-08-17, 13.160000, 16.070000, 16.760000, 17.500000, , 12.070000, 11.410000, 16.190000, 19.360000, 22.730000, 
2007-08-16, 13.100000, 15.870000, 16.510000, 17.220000, , 12.070000, 11.420000, 15.800000, 18.910000, 22.480000, 
2007-08-15, 13.100000, 15.860000, 16.500000, 17.210000, , 12.070000, 11.380000, 15.750000, 18.810000, 22.680000, 
2007-08-14, 13.140000, 16.020000, 16.700000, 17.440000, , 12.070000, 11.380000, 15.960000, 19.150000, 23.130000, 
2007-08-13, 13.180000, 16.200000, 16.920000, 17.710000, , 12.070000, 11.370000, 16.260000, 19.530000, 23.560000, 
2007-08-10, 13.170000, 16.170000, 16.880000, 17.660000, , 12.060000, 11.370000, 16.260000, 19.570000, 23.280000, 
2007-08-09, 13.180000, 16.220000, 16.940000, 17.730000, , 12.060000, 11.370000, 16.260000, 19.560000, 23.690000, 
2007-08-08, 13.250000, 16.490000, 17.280000, 18.130000, , 12.060000, 11.340000, 16.750000, 19.950000, 24.370000, 
2007-08-07, 13.210000, 16.330000, 17.080000, 17.900000, , 12.060000, 11.380000, 16.510000, 19.580000, 23.930000, 
2007-08-06, 13.200000, 16.290000, 17.030000, 17.840000, , 12.060000, 11.380000, 16.410000, 19.410000, 24.060000, 
2007-08-03, 13.140000, 16.100000, 16.800000, 17.570000, , 12.050000, 11.400000, 16.020000, 19.210000, 23.640000, 
2007-08-02, 13.200000, 16.330000, 17.080000, 17.910000, , 12.050000, 11.370000, 16.460000, 19.780000, 23.990000, 
2007-08-01, 13.190000, 16.290000, 17.030000, 17.850000, , 12.050000, 11.360000, 16.380000, 19.620000, 24.000000, 
2007-07-31, 13.180000, 16.260000, 17.000000, 17.810000, , 12.050000, 11.350000, 16.260000, 19.620000, 24.070000, 
2007-07-30, 13.190000, 16.320000, 17.080000, 17.900000, , 12.040000, 11.330000, 16.470000, 19.790000, 23.940000, 
2007-07-27, 13.160000, 16.220000, 16.950000, 17.750000, , 12.040000, 11.350000, 16.300000, 19.610000, 23.690000, 
2007-07-26, 13.210000, 16.400000, 17.180000, 18.020000, , 12.040000, 11.360000, 16.570000, 19.890000, 24.260000, 
2007-07-25, 13.270000, 16.630000, 17.460000, 18.350000, , 12.040000, 11.320000, 16.960000, 20.360000, 24.770000, 
2007-07-24, 13.260000, 16.620000, 17.440000, 18.340000, , 12.030000, 11.300000, 16.880000, 20.380000, 24.890000, 
2007-07-23, 13.310000, 16.820000, 17.700000, 18.640000, , 12.030000, 11.300000, 17.230000, 20.870000, 25.310000, 
2007-07-20, 13.300000, 16.790000, 17.660000, 18.610000, , 12.030000, 11.300000, 17.140000, 20.890000, 25.280000, 
2007-07-19, 13.320000, 16.890000, 17.790000, 18.750000, , 12.030000, 11.270000, 17.350000, 21.140000, 25.380000, 
2007-07-18, 13.310000, 16.820000, 17.710000, 18.660000, , 12.020000, 11.280000, 17.280000, 21.030000, 25.150000, 
2007-07-17, 13.310000, 16.860000, 17.760000, 18.720000, , 12.020000, 11.250000, 17.310000, 21.080000, 25.380000, 
2007-07-16, 13.310000, 16.870000, 17.770000, 18.740000, , 12.020000, 11.270000, 17.310000, 21.080000, 25.470000, 
2007-07-13, 13.310000, 16.890000, 17.790000, 18.760000, , 12.020000, 11.240000, 17.340000, 21.210000, 25.430000, 
2007-07-12, 13.310000, 16.870000, 17.770000, 18.740000, , 12.010000, 11.230000, 17.290000, 21.150000, 25.480000, 
2007-07-11, 13.260000, 16.690000, 17.550000, 18.480000, , 12.010000, 11.250000, 16.970000, 20.860000, 25.090000, 
2007-07-10, 13.250000, 16.640000, 17.490000, 18.400000, , 12.010000, 11.270000, 16.870000, 20.780000, 24.970000, 
2007-07-09, 13.270000, 16.770000, 17.640000, 18.590000, , 12.010000, 11.210000, 17.110000, 21.090000, 25.190000, 
2007-07-06, 13.260000, 16.740000, 17.610000, 18.550000, , 12.000000, 11.190000, 17.100000, 21.050000, 25.070000, 
2007-07-05, 13.250000, 16.700000, 17.560000, 18.490000, , 12.000000, 11.210000, 17.030000, 20.950000, 24.960000, 
2007-07-03, 13.250000, 16.700000, 17.560000, 18.490000, , 12.000000, 11.250000, 17.030000, 20.880000, 24.990000, 
2007-07-02, 13.240000, 16.650000, 17.510000, 18.430000, , 12.000000, 11.280000, 16.960000, 20.820000, 24.840000, 
2007-06-29, 13.210000, 16.550000, 17.370000, 18.270000, , 11.990000, 11.260000, 16.780000, 20.560000, 24.660000, 
2007-06-28, 13.200000, 16.530000, 17.350000, 18.240000, , 11.990000, 11.210000, 16.810000, 20.600000, 24.450000, 
2007-06-27, 13.200000, 16.520000, 17.340000, 18.230000, , 11.990000, 11.240000, 16.820000, 20.560000, 24.350000, 
2007-06-26, 13.180000, 16.450000, 17.250000, 18.120000, , 11.990000, 11.220000, 16.660000, 20.310000, 24.410000, 
2007-06-25, 13.180000, 16.470000, 17.280000, 18.150000, , 11.990000, 11.230000, 16.720000, 20.400000, 24.350000, 
2007-06-22, 13.190000, 16.510000, 17.340000, 18.230000, , 11.980000, 11.200000, 16.770000, 20.560000, 24.510000, 
2007-06-21, 13.210000, 16.600000, 17.450000, 18.360000, , 11.980000, 11.180000, 16.990000, 20.700000, 24.580000, 
2007-06-20, 13.200000, 16.550000, 17.390000, 18.290000, , 11.980000, 11.200000, 16.880000, 20.610000, 24.520000, 
2007-06-19, 13.230000, 16.670000, 17.540000, 18.460000, , 11.980000, 11.230000, 17.110000, 20.870000, 24.680000, 
2007-06-18, 13.220000, 16.660000, 17.520000, 18.450000, , 11.970000, 11.200000, 17.080000, 20.840000, 24.710000, 
2007-06-15, 13.220000, 16.660000, 17.520000, 18.450000, , 11.970000, 11.180000, 17.100000, 20.870000, 24.660000, 
2007-06-14, 13.190000, 16.560000, 17.400000, 18.300000, , 11.970000, 11.150000, 16.990000, 20.680000, 24.340000, 
2007-06-13, 13.180000, 16.510000, 17.340000, 18.230000, , 11.970000, 11.150000, 16.910000, 20.550000, 24.230000, 
2007-06-12, 13.140000, 16.380000, 17.180000, 18.040000, , 11.960000, 11.120000, 16.650000, 20.320000, 24.060000, 
2007-06-11, 13.170000, 16.480000, 17.310000, 18.190000, , 11.960000, 11.180000, 16.830000, 20.530000, 24.210000, 
2007-06-08, 13.170000, 16.480000, 17.300000, 18.190000, , 11.960000, 11.180000, 16.820000, 20.530000, 24.240000, 
2007-06-07, 13.140000, 16.370000, 17.170000, 18.030000, , 11.960000, 11.190000, 16.630000, 20.320000, 24.030000, 
2007-06-06, 13.190000, 16.580000, 17.420000, 18.330000, , 11.950000, 11.250000, 16.920000, 20.720000, 24.560000, 
2007-06-05, 13.210000, 16.680000, 17.550000, 18.480000, , 11.950000, 11.250000, 17.070000, 20.950000, 24.830000, 
2007-06-04, 13.230000, 16.720000, 17.610000, 18.550000, , 11.950000, 11.280000, 17.160000, 21.080000, 24.860000, 
2007-06-01, 13.210000, 16.690000, 17.570000, 18.510000, , 11.950000, 11.260000, 17.130000, 21.010000, 24.770000, 
2007-05-31, 13.200000, 16.640000, 17.510000, 18.440000, , 11.940000, 11.290000, 17.070000, 20.880000, 24.610000, 
2007-05-30, 13.200000, 16.620000, 17.480000, 18.400000, , 11.940000, 11.290000, 17.060000, 20.790000, 24.520000, 
2007-05-29, 13.180000, 16.550000, 17.400000, 18.300000, , 11.940000, 11.290000, 16.920000, 20.600000, 24.480000, 
2007-05-25, 13.160000, 16.510000, 17.340000, 18.240000, , 11.940000, 11.300000, 16.890000, 20.440000, 24.330000, 
2007-05-24, 13.150000, 16.460000, 17.280000, 18.160000, , 11.930000, 11.300000, 16.800000, 20.310000, 24.260000, 
2007-05-23, 13.180000, 16.580000, 17.430000, 18.350000, , 11.930000, 11.300000, 16.960000, 20.610000, 24.610000, 
2007-05-22, 13.170000, 16.570000, 17.420000, 18.330000, , 11.930000, 11.310000, 16.980000, 20.670000, 24.410000, 
2007-05-21, 13.170000, 16.550000, 17.400000, 18.310000, , 11.930000, 11.330000, 16.990000, 20.560000, 24.350000, 
2007-05-18, 13.160000, 16.520000, 17.360000, 18.260000, , 11.920000, 11.310000, 16.970000, 20.360000, 24.350000, 
2007-05-17, 13.150000, 16.460000, 17.290000, 18.170000, , 11.920000, 11.340000, 16.860000, 20.220000, 24.220000, 
2007-05-16, 13.150000, 16.480000, 17.310000, 18.200000, , 11.920000, 11.360000, 16.870000, 20.260000, 24.300000, 
2007-05-15, 13.130000, 16.430000, 17.250000, 18.130000, , 11.920000, 11.350000, 16.720000, 20.150000, 24.380000, 
2007-05-14, 13.140000, 16.440000, 17.270000, 18.150000, , 11.920000, 11.360000, 16.740000, 20.290000, 24.320000, 
2007-05-11, 13.140000, 16.460000, 17.290000, 18.180000, , 11.910000, 11.370000, 16.770000, 20.410000, 24.280000, 
2007-05-10, 13.110000, 16.360000, 17.160000, 18.030000, , 11.910000, 11.380000, 16.610000, 20.190000, 24.040000, 
2007-05-09, 13.150000, 16.510000, 17.350000, 18.250000, , 11.910000, 11.370000, 16.840000, 20.490000, 24.450000, 
2007-05-08, 13.140000, 16.460000, 17.290000, 18.180000, , 11.910000, 11.390000, 16.780000, 20.370000, 24.310000, 
2007-05-07, 13.140000, 16.500000, 17.340000, 18.250000, , 11.910000, 11.380000, 16.800000, 20.400000, 24.580000, 
2007-05-04, 13.130000, 16.460000, 17.300000, 18.190000, , 11.900000, 11.380000, 16.760000, 20.400000, 24.400000, 
2007-05-03, 13.120000, 16.420000, 17.240000, 18.130000, , 11.900000, 11.360000, 16.720000, 20.330000, 24.200000, 
2007-05-02, 13.110000, 16.390000, 17.200000, 18.080000, , 11.900000, 11.370000, 16.640000, 20.290000, 24.190000, 
2007-05-01, 13.090000, 16.310000, 17.110000, 17.970000, , 11.900000, 11.370000, 16.540000, 20.030000, 24.050000, 
2007-04-30, 13.080000, 16.290000, 17.080000, 17.940000, , 11.900000, 11.370000, 16.490000, 20.000000, 24.000000, 
2007-04-27, 13.100000, 16.370000, 17.180000, 18.060000, , 11.890000, 11.340000, 16.620000, 20.280000, 24.140000, 
2007-04-26, 13.100000, 16.380000, 17.200000, 18.080000, , 11.890000, 11.340000, 16.620000, 20.350000, 24.200000, 
2007-04-25, 13.100000, 16.390000, 17.200000, 18.090000, , 11.890000, 11.360000, 16.630000, 20.310000, 24.220000, 
2007-04-24, 13.080000, 16.310000, 17.110000, 17.970000, , 11.890000, 11.370000, 16.470000, 20.170000, 24.110000, 
2007-04-23, 13.080000, 16.320000, 17.120000, 17.990000, , 11.890000, 11.360000, 16.470000, 20.200000, 24.200000, 
2007-04-20, 13.080000, 16.330000, 17.140000, 18.010000, , 11.880000, 11.340000, 16.510000, 20.190000, 24.240000, 
2007-04-19, 13.050000, 16.240000, 17.030000, 17.880000, , 11.880000, 11.340000, 16.360000, 20.020000, 24.040000, 
2007-04-18, 13.060000, 16.270000, 17.070000, 17.930000, , 11.880000, 11.350000, 16.380000, 20.120000, 24.180000, 
2007-04-17, 13.060000, 16.270000, 17.060000, 17.920000, , 11.880000, 11.330000, 16.370000, 20.170000, 24.150000, 
2007-04-16, 13.050000, 16.250000, 17.040000, 17.900000, , 11.880000, 11.300000, 16.330000, 20.200000, 24.100000, 
2007-04-13, 13.020000, 16.150000, 16.920000, 17.750000, , 11.870000, 11.280000, 16.160000, 20.000000, 23.930000, 
2007-04-12, 13.010000, 16.100000, 16.860000, 17.680000, , 11.870000, 11.290000, 16.100000, 19.900000, 23.740000, 
2007-04-11, 12.990000, 16.060000, 16.800000, 17.620000, , 11.870000, 11.290000, 16.000000, 19.770000, 23.760000, 
2007-04-10, 13.000000, 16.100000, 16.860000, 17.690000, , 11.870000, 11.300000, 16.110000, 19.900000, 23.770000, 
2007-04-09, 12.990000, 16.050000, 16.800000, 17.610000, , 11.860000, 11.280000, 16.060000, 19.840000, 23.540000, 
2007-04-05, 12.990000, 16.060000, 16.810000, 17.630000, , 11.860000, 11.310000, 16.050000, 19.820000, 23.610000, 
2007-04-04, 12.980000, 16.030000, 16.770000, 17.580000, , 11.860000, 11.320000, 16.000000, 19.760000, 23.550000, 
2007-04-03, 12.970000, 16.000000, 16.740000, 17.540000, , 11.850000, 11.310000, 15.980000, 19.750000, 23.400000, 
2007-04-02, 12.950000, 15.910000, 16.630000, 17.410000, , 11.850000, 11.320000, 15.830000, 19.580000, 23.180000, 
2007-03-30, 12.940000, 15.880000, 16.590000, 17.370000, , 11.850000, 11.310000, 15.790000, 19.510000, 23.130000, 
2007-03-29, 12.940000, 15.880000, 16.600000, 17.380000, , 11.850000, 11.320000, 15.810000, 19.470000, 23.160000, 
2007-03-28, 12.920000, 15.840000, 16.540000, 17.310000, , 11.850000, 11.320000, 15.750000, 19.450000, 22.940000, 
2007-03-27, 12.940000, 15.910000, 16.630000, 17.410000, , 11.840000, 11.330000, 15.870000, 19.540000, 23.130000, 
2007-03-26, 12.950000, 15.960000, 16.690000, 17.480000, , 11.840000, 11.340000, 15.970000, 19.660000, 23.160000, 
2007-03-23, 12.950000, 15.960000, 16.690000, 17.490000, , 11.840000, 11.320000, 15.960000, 19.670000, 23.240000, 
2007-03-22, 12.950000, 15.950000, 16.680000, 17.470000, , 11.840000, 11.330000, 15.940000, 19.640000, 23.210000, 
2007-03-21, 12.950000, 15.950000, 16.680000, 17.480000, , 11.830000, 11.360000, 15.940000, 19.610000, 23.220000, 
2007-03-20, 12.900000, 15.770000, 16.460000, 17.210000, , 11.830000, 11.340000, 15.680000, 19.320000, 22.730000, 
2007-03-19, 12.880000, 15.700000, 16.380000, 17.110000, , 11.830000, 11.330000, 15.580000, 19.170000, 22.560000, 
2007-03-16, 12.850000, 15.590000, 16.240000, 16.950000, , 11.830000, 11.340000, 15.410000, 18.950000, 22.300000, 
2007-03-15, 12.850000, 15.610000, 16.270000, 16.990000, , 11.830000, 11.340000, 15.470000, 19.050000, 22.260000, 
2007-03-14, 12.840000, 15.550000, 16.200000, 16.900000, , 11.820000, 11.340000, 15.410000, 18.900000, 22.040000, 
2007-03-13, 12.830000, 15.530000, 16.170000, 16.870000, , 11.820000, 11.360000, 15.310000, 18.820000, 22.200000, 
2007-03-12, 12.880000, 15.720000, 16.400000, 17.150000, , 11.820000, 11.330000, 15.620000, 19.220000, 22.600000, 
2007-03-09, 12.860000, 15.680000, 16.360000, 17.090000, , 11.820000, 11.310000, 15.580000, 19.140000, 22.500000, 
2007-03-08, 12.860000, 15.670000, 16.340000, 17.080000, , 11.820000, 11.350000, 15.570000, 19.070000, 22.470000, 
2007-03-07, 12.840000, 15.590000, 16.240000, 16.960000, , 11.810000, 11.350000, 15.460000, 18.930000, 22.220000, 
2007-03-06, 12.840000, 15.590000, 16.250000, 16.970000, , 11.810000, 11.330000, 15.490000, 18.950000, 22.190000, 
2007-03-05, 12.790000, 15.410000, 16.030000, 16.700000, , 11.810000, 11.330000, 15.250000, 18.590000, 21.650000, 
2007-03-02, 12.820000, 15.540000, 16.190000, 16.900000, , 11.810000, 11.330000, 15.400000, 18.940000, 22.060000, 
2007-03-01, 12.850000, 15.660000, 16.340000, 17.080000, , 11.800000, 11.310000, 15.580000, 19.250000, 22.340000, 
2007-02-28, 12.860000, 15.710000, 16.400000, 17.140000, , 11.800000, 11.310000, 15.620000, 19.300000, 22.550000, 
2007-02-27, 12.850000, 15.690000, 16.370000, 17.120000, , 11.800000, 11.330000, 15.530000, 19.240000, 22.670000, 
2007-02-26, 12.930000, 16.020000, 16.780000, 17.600000, , 11.800000, 11.280000, 16.080000, 19.890000, 23.410000, 
2007-02-23, 12.930000, 16.010000, 16.770000, 17.590000, , 11.800000, 11.250000, 16.100000, 19.950000, 23.290000, 
2007-02-22, 12.930000, 16.010000, 16.770000, 17.590000, , 11.790000, 11.230000, 16.160000, 20.000000, 23.130000, 
2007-02-21, 12.930000, 16.000000, 16.760000, 17.580000, , 11.790000, 11.250000, 16.170000, 19.980000, 23.050000, 
2007-02-20, 12.930000, 16.020000, 16.790000, 17.610000, , 11.790000, 11.250000, 16.190000, 19.950000, 23.220000, 
2007-02-16, 12.920000, 15.980000, 16.740000, 17.560000, , 11.780000, 11.240000, 16.140000, 19.800000, 23.170000, 
2007-02-15, 12.920000, 15.990000, 16.750000, 17.560000, , 11.780000, 11.230000, 16.160000, 19.740000, 23.230000, 
2007-02-14, 12.910000, 15.960000, 16.720000, 17.530000, , 11.780000, 11.220000, 16.140000, 19.710000, 23.110000, 
2007-02-13, 12.880000, 15.870000, 16.600000, 17.390000, , 11.780000, 11.170000, 16.010000, 19.620000, 22.770000, 
2007-02-12, 12.860000, 15.790000, 16.510000, 17.280000, , 11.780000, 11.170000, 15.890000, 19.460000, 22.630000, 
2007-02-09, 12.870000, 15.830000, 16.560000, 17.340000, , 11.770000, 11.180000, 15.940000, 19.550000, 22.780000, 
2007-02-08, 12.880000, 15.880000, 16.620000, 17.410000, , 11.770000, 11.210000, 16.050000, 19.720000, 22.700000, 
2007-02-07, 12.880000, 15.900000, 16.650000, 17.450000, , 11.770000, 11.200000, 16.070000, 19.720000, 22.850000, 
2007-02-06, 12.870000, 15.870000, 16.600000, 17.390000, , 11.770000, 11.190000, 16.040000, 19.610000, 22.730000, 
2007-02-05, 12.860000, 15.840000, 16.560000, 17.350000, , 11.770000, 11.170000, 16.030000, 19.540000, 22.590000, 
2007-02-02, 12.860000, 15.850000, 16.580000, 17.370000, , 11.760000, 11.150000, 16.040000, 19.560000, 22.680000, 
2007-02-01, 12.860000, 15.830000, 16.560000, 17.340000, , 11.760000, 11.140000, 16.020000, 19.510000, 22.660000, 
2007-01-31, 12.840000, 15.770000, 16.480000, 17.250000, , 11.760000, 11.140000, 15.930000, 19.350000, 22.510000, 
2007-01-30, 12.820000, 15.710000, 16.410000, 17.160000, , 11.760000, 11.110000, 15.820000, 19.240000, 22.420000, 
2007-01-29, 12.810000, 15.650000, 16.340000, 17.080000, , 11.760000, 11.100000, 15.730000, 19.130000, 22.320000, 
2007-01-26, 12.800000, 15.640000, 16.320000, 17.060000, , 11.750000, 11.110000, 15.750000, 19.040000, 22.240000, 
2007-01-25, 12.800000, 15.650000, 16.330000, 17.080000, , 11.750000, 11.110000, 15.770000, 18.990000, 22.310000, 
2007-01-24, 12.830000, 15.760000, 16.470000, 17.240000, , 11.750000, 11.140000, 15.950000, 19.190000, 22.530000, 
2007-01-23, 12.810000, 15.680000, 16.380000, 17.130000, , 11.750000, 11.140000, 15.810000, 19.010000, 22.450000, 
2007-01-22, 12.800000, 15.640000, 16.320000, 17.070000, , 11.750000, 11.160000, 15.750000, 18.870000, 22.350000, 
2007-01-19, 12.800000, 15.670000, 16.370000, 17.120000, , 11.740000, 11.150000, 15.840000, 18.980000, 22.330000, 
2007-01-18, 12.790000, 15.630000, 16.320000, 17.060000, , 11.740000, 11.160000, 15.790000, 18.850000, 22.230000, 
2007-01-17, 12.800000, 15.660000, 16.360000, 17.100000, , 11.740000, 11.140000, 15.840000, 19.030000, 22.230000, 
2007-01-16, 12.800000, 15.670000, 16.360000, 17.110000, , 11.740000, 11.160000, 15.850000, 19.060000, 22.200000, 
2007-01-12, 12.790000, 15.650000, 16.350000, 17.090000, , 11.730000, 11.140000, 15.840000, 19.080000, 22.140000, 
2007-01-11, 12.770000, 15.590000, 16.270000, 17.000000, , 11.730000, 11.150000, 15.760000, 18.950000, 21.910000, 
2007-01-10, 12.760000, 15.520000, 16.180000, 16.900000, , 11.730000, 11.190000, 15.660000, 18.750000, 21.750000, 
2007-01-09, 12.760000, 15.540000, 16.200000, 16.930000, , 11.730000, 11.190000, 15.630000, 18.680000, 22.040000, 
2007-01-08, 12.760000, 15.530000, 16.190000, 16.910000, , 11.720000, 11.190000, 15.640000, 18.630000, 21.980000, 
2007-01-05, 12.750000, 15.510000, 16.170000, 16.890000, , 11.720000, 11.190000, 15.600000, 18.580000, 21.990000, 
2007-01-04, 12.770000, 15.600000, 16.280000, 17.020000, , 11.720000, 11.200000, 15.690000, 18.810000, 22.290000, 
2007-01-03, 12.770000, 15.610000, 16.290000, 17.030000, , 11.720000, 11.180000, 15.670000, 18.760000, 22.440000, 
2006-12-29, 12.760000, 15.580000, 16.250000, 16.990000, , 11.710000, 11.140000, 15.690000, 18.760000, 22.220000, 
2006-12-28, 12.760000, 15.610000, 16.300000, 17.040000, , 11.710000, 11.140000, 15.760000, 18.880000, 22.210000, 
2006-12-27, 12.770000, 15.620000, 16.310000, 17.050000, , 11.710000, 11.160000, 15.780000, 18.920000, 22.180000, 
2006-12-26, 12.750000, 15.540000, 16.210000, 16.940000, , 11.700000, 11.180000, 15.670000, 18.740000, 21.990000, 
2006-12-22, 12.730000, 15.510000, 16.170000, 16.890000, , 11.700000, 11.160000, 15.600000, 18.630000, 22.020000, 
2006-12-21, 12.740000, 15.550000, 16.230000, 16.960000, , 11.700000, 11.200000, 15.680000, 18.690000, 22.100000, 
2006-12-20, 12.750000, 15.580000, 16.260000, 17.000000, , 11.700000, 11.170000, 15.740000, 18.780000, 22.130000, 
2006-12-19, 12.750000, 15.570000, 16.240000, 16.980000, , 11.690000, 11.170000, 15.760000, 18.760000, 21.990000, 
2006-12-18, 12.740000, 15.560000, 16.240000, 16.970000, , 11.690000, 11.170000, 15.720000, 18.750000, 22.040000, 
2006-12-15, 12.750000, 15.590000, 16.280000, 17.030000, , 11.690000, 11.170000, 15.780000, 18.940000, 22.070000, 
2006-12-14, 12.750000, 15.590000, 16.280000, 17.020000, , 11.690000, 11.160000, 15.760000, 18.960000, 22.060000, 
2006-12-13, 12.730000, 15.520000, 16.200000, 16.930000, , 11.690000, 11.170000, 15.620000, 18.840000, 21.980000, 
2006-12-12, 12.720000, 15.510000, 16.180000, 16.910000, , 11.680000, 11.210000, 15.600000, 18.830000, 21.900000, 
2006-12-11, 12.720000, 15.500000, 16.180000, 16.900000, , 11.680000, 11.190000, 15.620000, 18.910000, 21.790000, 
2006-12-08, 12.710000, 15.480000, 16.150000, 16.870000, , 11.680000, 11.170000, 15.580000, 18.910000, 21.710000, 
2006-12-07, 12.710000, 15.490000, 16.160000, 16.890000, , 11.680000, 11.210000, 15.550000, 18.910000, 21.860000, 
2006-12-06, 12.720000, 15.510000, 16.190000, 16.920000, , 11.670000, 11.210000, 15.610000, 18.990000, 21.780000, 
2006-12-05, 12.720000, 15.500000, 16.180000, 16.910000, , 11.670000, 11.230000, 15.630000, 18.990000, 21.690000, 
2006-12-04, 12.710000, 15.470000, 16.140000, 16.860000, , 11.670000, 11.230000, 15.570000, 18.940000, 21.610000, 
2006-12-01, 12.680000, 15.390000, 16.040000, 16.740000, , 11.670000, 11.230000, 15.430000, 18.700000, 21.540000, 
2006-11-30, 12.680000, 15.400000, 16.060000, 16.770000, , 11.670000, 11.200000, 15.470000, 18.740000, 21.550000, 
2006-11-29, 12.670000, 15.370000, 16.020000, 16.720000, , 11.660000, 11.170000, 15.460000, 18.670000, 21.420000, 
2006-11-28, 12.650000, 15.260000, 15.890000, 16.560000, , 11.660000, 11.180000, 15.310000, 18.440000, 21.120000, 
2006-11-27, 12.640000, 15.240000, 15.860000, 16.530000, , 11.660000, 11.160000, 15.260000, 18.400000, 21.160000, 
2006-11-24, 12.670000, 15.360000, 16.020000, 16.710000, , 11.660000, 11.150000, 15.470000, 18.780000, 21.310000, 
2006-11-22, 12.670000, 15.380000, 16.030000, 16.730000, , 11.650000, 11.140000, 15.520000, 18.780000, 21.290000, 
2006-11-21, 12.650000, 15.320000, 15.970000, 16.660000, , 11.650000, 11.130000, 15.480000, 18.720000, 21.040000, 
